Plazo_Renovado,FLAG_VENTA,Nro_Entidades,Dif_Entidades,Meses_oferta,EDAD,Flag_LimProv,Uso_Linea_LOG,Uso_TrimLinea_LOG,Saldo_Consumo_LOG,SUELDO_ESTIMADO_LOG,ANTIGUEDAD_MES_LOG,Linea_Renovado_LOG,Ahorro_LOG,Prestamo_vigente_LOG,Promed_6Mdeuda_LOG,Deuda_Cubierta_LOG,REGION_CALLAO,REGION_CENTRO,REGION_LIMA BALNEARIO,REGION_LIMA CENTRO,REGION_LIMA ESTE,REGION_LIMA MODERNA,REGION_LIMA NORTE,REGION_LIMA PROVINCIA,REGION_LIMA SUR,REGION_NORTE,REGION_OESTE,REGION_ORIENTE,REGION_SIERRA CENTRAL,REGION_SUR,SEXO_F,SEXO_M,EST_CIVIL_C,EST_CIVIL_D,EST_CIVIL_S,EST_CIVIL_U,EST_CIVIL_V,EST_CIVIL_X,EST_CIVIL_Y,Cluster
36,0,1,0,20.0,47.0,0,0.1810212979504384,0.018012818865722414,9.197299710967831,7.798280923370259,5.159055299214529,10.327970666480054,0.6931471805599453,9.23024103368252,1.0986122886681096,0.27974616628213245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
18,0,1,-1,20.0,33.0,0,0.00324324895969113,0.17929103535972843,9.1598793627222,8.781708985836179,4.382026634673881,10.165890277802454,9.445333439647541,9.257128533474942,9.57058726201304,0.31163050577040907,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2
39,0,4,-2,15.0,39.0,1,0.38210708788641684,0.0,10.76207353311991,9.318387276059317,5.4638318050256105,11.204714101265955,4.574710978503383,10.393692014097626,10.940115093387735,0.49611779193043215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
24,0,3,0,21.0,47.0,0,0.08115086425738831,0.16857158656514762,8.460207939053562,7.688702691970095,4.430816798843313,9.87822102528824,0.0,8.451907724717607,0.0,0.21684777443633088,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
36,0,0,1,21.0,39.0,1,0.12938904538973336,0.18204982288952415,9.032307007698005,8.733432966413652,4.709530201312334,10.389026137075234,10.71902934130968,0.0,11.32220876742823,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
48,0,1,-1,11.36853576842259,29.0,1,0.06714883920637373,0.08366952701191398,9.442557830592655,8.415603335654604,3.4657359027997265,9.942756341456828,6.436150368369428,9.457122321855792,7.482212762617561,0.47399004790993704,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,2,0,18.0,51.0,1,0.24517584791206784,0.0,9.737376886350134,8.05978826417896,3.4011973816621555,9.87822102528824,5.986452005284438,9.239802082125802,7.510248090908988,0.6251985850555526,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,1,1,21.0,59.0,0,0.0,0.0,8.400403162565361,8.007034012193408,4.6913478822291435,9.472781556562168,9.0940312495758,8.463159302923751,11.115341717237472,0.29426759024970517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
36,0,2,0,11.0,41.0,1,0.14944189660237486,0.0,9.20105539972288,7.891312058908159,3.044522437723423,9.65509029374725,0.0,9.132486932771318,0.0,0.4916654340625818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,2,0,21.0,48.0,1,0.14710189541392438,0.0,7.870826538009658,8.126222529458525,5.267858159063328,9.603800372956915,0.6931471805599453,7.427738840532894,1.0986122886681096,0.16271561015486638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
18,0,3,-2,11.0,55.0,1,0.0024240595921189746,0.0,8.927700234249304,8.534640105019959,4.74493212836325,9.472781556562168,6.598509028614515,8.826734598220911,10.530757538468173,0.4572742027812066,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,1,0,18.0,32.0,0,0.04452831895179538,0.08810400225549377,9.287086575221489,8.199189359078067,3.1354942159291497,9.936487030799237,5.572154032177765,9.287116210778231,7.167809184316444,0.4202453403447507,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2
36,0,1,3,18.0,37.0,1,0.0880108773227133,0.4824261492442927,7.933076185073408,8.83695515733143,5.267858159063328,8.423102268016642,7.215239978730097,7.2633296174768365,7.984235562679199,0.47780127344357565,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
15,0,1,-1,15.0,29.0,0,0.1506650872474479,0.03259275539313971,7.811872209924584,8.097730573664219,4.564348191467836,8.556606193773073,9.92221116653423,7.915713199382116,10.439127732579008,0.38849458661170216,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36,0,2,-1,20.0,47.0,0,0.04859681214480064,0.0,9.295219059733311,7.844656155160089,3.6109179126442243,9.87822102528824,9.141097469234023,9.19502366786429,9.787468585183406,0.44352938361434613,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
24,0,2,0,6.0,26.0,1,0.3749680992217066,0.0,8.923773677259325,8.333270353255308,3.58351893845611,9.472781556562168,9.769899015421748,8.183955717304954,10.601037526560864,0.4558349762689231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36,0,2,1,8.0,50.0,1,0.31874823320308376,0.429162103284743,9.459697330106296,8.775240458738327,4.74493212836325,9.923829250194043,7.240649694255466,0.0,11.367651107111785,0.4877588188338211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
12,1,1,-1,9.95377545648953,34.0,0,0.1354485483369544,0.09308342906510168,9.127322827192517,7.996317231796746,4.727387818712341,9.65509029374725,1.6094379124341003,9.2140335438138,7.770856182342173,0.4636673473431525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,1,0,21.0,45.0,0,0.0,0.0,7.9825665574642946,6.716594773520978,5.159055299214529,9.472781556562168,5.978885764901122,7.982416346827733,7.835645146436053,0.2031563309817838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,2,2,18.0,57.0,1,0.009554212804811658,0.0,8.926736638449606,7.963776648393633,5.241747015059643,9.482731125859004,7.077498053569231,8.849083518532339,7.254413556298533,0.45328273602542324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
12,0,2,-1,21.0,50.0,0,0.0,0.0,8.369748310709582,7.507690077819904,5.442417710521793,7.576097340623111,7.681560362559537,5.572154032177765,9.951928449528404,1.1669187023746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,4,0,20.0,49.0,1,0.24464277778741766,0.04596045001634022,10.412702279504302,7.638198244285779,4.624972813284271,9.646722582719068,4.948759890378168,8.82555985506085,7.814534250349089,1.1477738124464543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,1,2,20.0,48.0,0,0.0,0.0,6.631065898227083,7.156176637480615,4.882801922586371,8.77971129020447,3.4011973816621555,6.836259277277067,7.8252452914317745,0.11020416622004439,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
60,0,4,0,6.0,61.0,1,0.2502099296579173,0.4168619170597699,11.845741669299857,7.313886831633462,5.3612921657094255,11.43281025466844,6.212606095751519,10.65636483730384,8.345534582711384,0.9207806371470071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
24,0,3,-1,21.0,51.0,1,0.09646315124087172,0.20782684720231648,8.603917527213486,7.78343649376111,3.8712010109078907,9.472781556562168,0.0,8.070906088787819,0.0,0.3502222701453776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,1,0,0,18.14614097969907,41.0,0,0.1219047196135416,0.006798190662095819,9.032307007698005,7.838134303179274,5.10594547390058,9.87822102528824,7.796057974316123,9.403766708502243,6.654152520183219,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
36,0,2,1,15.0,53.0,0,0.0,0.0,9.315726887296014,6.919683849847411,5.356586274672012,9.745077815788486,0.0,9.178849704884811,0.0,0.5013272567617733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36,0,3,0,21.0,29.0,1,0.05097064234097675,0.0,8.142863312238784,8.537191877922927,4.634728988229636,9.809231816610408,8.867427438524983,7.780720886117918,10.244046664707238,0.17301757534533224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
24,0,4,0,11.0,42.0,0,0.28749280454174,0.4643671490945567,9.517894186982687,8.854904659872401,3.9318256327243257,9.549736900114642,4.430816798843313,8.158229916959494,7.564757012905729,0.677351076420182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,1,0,18.0,55.0,0,0.0,0.0,8.939592765287308,7.603843131524841,5.313205979041787,9.590556045830896,0.0,8.977651407818442,0.0,0.419703262794677,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
36,0,4,-3,6.0,48.0,0,0.0556655222538609,0.0,9.552203054006384,8.550241045462437,4.356708826689592,9.87822102528824,6.726233402358747,9.352273867864849,10.421254032731436,0.5433568970388948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
60,0,3,-1,20.0,46.0,0,0.003893410829998628,0.0,6.490025263453901,9.388653907372598,5.424950017481403,11.289981893658686,6.171700597410915,10.578114283458694,11.069524817519026,0.00818342425801896,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2
36,0,6,-3,15.0,65.0,0,0.2578950616726489,0.0,10.492649659972217,8.120291313968561,5.501258210544727,9.884865228408033,0.0,9.082734247371036,10.673043924537462,1.0425356424477046,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,2,0,12.760713572017014,33.0,0,0.4169377120587203,0.0,9.764194450238282,8.111328003286733,4.653960350157523,9.165761328578215,6.71295620067707,7.315218389752975,9.662837485630034,1.036506361927731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30,0,3,0,18.01983970963649,35.0,0,0.19596637474940606,0.22533953836869558,11.323049847971944,8.312871394342615,4.663439094112067,11.440526800348444,0.0,10.98588576734121,9.227394126542011,0.6361317564964714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
24,0,1,1,21.0,53.0,0,0.0,0.0,7.846073612041646,7.484930283289661,4.51085950651685,9.484937204879309,0.0,7.920446505142607,0.0,0.1774254236050476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36,0,4,1,9.769395305303076,39.0,1,0.32162759816059033,0.6556031410035723,11.620725143450302,9.920197166099076,5.081404364984463,11.45580469748047,7.112327444710911,11.210792817405647,9.036938912556787,0.7790037243196284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
36,0,2,-1,21.0,54.0,0,0.12447879119168868,0.0,7.929479323864327,7.950854857719988,4.5217885770490405,8.556606193773073,6.910750787961936,7.745435610274381,8.785514039088413,0.42790086697584206,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12,0,3,-3,6.0,32.0,1,0.3606309087813523,0.0,8.169061648474798,7.77779262633883,4.948759890378168,8.268988209506656,8.343315881404946,7.697121317282625,8.957789465199287,0.6444184895010029,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12,0,1,-1,21.0,34.0,0,0.07219634139209581,0.17176985819602905,6.809745458424693,8.755264763314685,4.204692619390966,9.472781556562168,10.203443985863297,7.478169694159785,10.689650616422957,0.0673445804680327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,1,0,21.0,60.0,1,0.0,0.0,8.076434528763023,7.657556857498474,5.480638923341991,9.54043517305957,6.175867270105761,8.130059039992796,9.247395279927193,0.20803235004941656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6,0,2,0,18.0,31.0,0,0.0,0.0,10.753889946012485,9.305741456739435,4.919980925828125,8.759511722116489,6.428105272684596,0.0,8.321259407121325,2.122097453545217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12,0,1,-1,9.395503807967255,61.0,1,0.0,0.0,8.94007245577819,9.00810178134187,5.241747015059643,9.472781556562168,6.78332520060396,9.010913347279288,10.249308807716778,0.4618328390704062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
48,0,1,0,21.0,47.0,0,0.02064984879331364,0.12077944688003923,8.183665415612467,7.573017256052546,4.584967478670572,9.116139576577355,7.976251943745623,8.203577736937952,7.750542983747952,0.3318271793129063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,3,0,15.0,63.0,0,0.2112069932170381,0.0,9.480146874164102,6.90875477931522,5.293304824724492,9.911009193934975,6.51025834052315,9.329011901693681,6.56244409369372,0.5007334688562666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
36,0,4,0,17.0,52.0,0,0.027882640986252486,0.0,10.505587952077706,7.829232537543592,4.454347296253507,9.87822102528824,3.367295829986474,11.423820989887407,4.04305126783455,1.0552593161457215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2
36,0,2,0,18.0,38.0,1,0.038092191997369344,0.0,9.723507651924061,8.393216011596527,5.308267697401205,10.299104324589479,3.912023005428146,9.655410734676707,5.402677381872279,0.4461936582626308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
36,0,2,-1,12.171424518746147,28.0,1,0.5822301448868397,0.7282382245091085,9.734909124834038,8.533066540572527,3.2188758248682006,9.769155839740836,8.344505083590521,9.029657471850737,9.506982185551665,0.6761693697103208,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,0,1,16.0,42.0,1,0.0,0.0,9.032307007698005,8.765614549914716,4.9344739331306915,9.568084743872936,9.483948874696605,0.0,11.089174179225669,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
12,0,0,0,13.0,32.0,0,0.07402225514168294,0.0801035064184358,9.032307007698005,7.07206560297424,2.995732273553991,9.65509029374725,0.0,0.0,1.0986122886681096,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
36,0,1,0,20.0,54.0,0,0.1833651867753894,0.03698191971800182,9.232430576848914,7.036148493750536,5.472270673671475,10.138006161871843,0.0,9.27199975236291,0.0,0.3395282764566335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
36,0,1,0,21.0,38.0,1,0.0,0.0,8.337841619846643,8.608860379942062,4.812184355372417,9.735128070758227,10.830797350892716,8.386400901166214,10.860504274258238,0.22091867811836335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,2,0,21.0,29.0,1,0.09905497747062769,0.0,8.100112887335758,8.152198015861787,4.499809670330265,9.426741242423,4.477336814478207,7.297091005160418,8.031981165109517,0.23531794176574478,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36,0,1,0,6.0,28.0,1,0.0,0.0,8.356063884181346,8.87346805533363,3.295836866004329,9.204925739274683,7.643003635560718,8.38662882139512,7.5857042156149666,0.35616561425238635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12,0,1,-1,11.161517905364775,43.0,1,0.01825753637918408,0.1484027126506137,7.343477974250998,8.008032846969307,3.6635616461296463,7.8636512654486515,3.4011973816621555,7.404887575616125,4.483002552013883,0.46641030598558286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,3,1,21.0,53.0,0,0.0,0.0,9.38749778416569,8.476683648078028,2.639057329615259,10.240531054525633,0.6931471805599453,9.387481868728596,1.0986122886681096,0.35494274454723973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2
12,0,4,-1,15.0,42.0,1,0.19252598077527072,0.34366842469580766,11.013608363387107,10.277668370604527,4.955827057601261,11.082157933374816,7.632885505395133,9.566895308714338,10.341070214642,0.6594590543832839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
36,0,2,0,21.0,46.0,0,0.0004838829097795877,0.02069144786439863,6.185838184926078,7.896508057789376,5.247024072160486,9.812796687251625,0.0,6.843749949006225,0.0,0.02619684651668748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,0,1,0,21.0,38.0,1,0.053066720936692235,0.11448872648469798,9.640340681912312,8.912877287669296,5.0689042022202315,10.571342565808699,10.933856688607833,9.664278133535126,11.87524295973515,0.3322798895735209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
24,0,1,0,6.0,34.0,0,0.10171705236025358,0.17074499483700464,9.09804251518286,7.697121317282625,3.7612001156935624,9.65509029374725,7.557994958530806,9.104868739033948,6.998814009624782,0.45290197603278615,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
36,0,1,0,17.0,35.0,0,0.08045681718724894,0.21145396670614633,9.4452725634172,9.166597449028265,4.787491742782046,10.725489582719506,8.415824697027949,9.445254378889308,9.46240821980973,0.2452658390577824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
36,0,5,-2,15.0,47.0,1,0.0,0.0,9.627835495079353,7.730174795246222,4.990432586778736,10.165890277802454,5.4638318050256105,9.344871264933788,6.495768953380436,0.45986869385419815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,3,0,15.0,52.0,0,0.024630171616584227,0.016335840615822328,10.637486327178257,7.638679823876112,5.5093883366279774,11.418625774449598,10.026545540027982,10.627188186139529,12.637837745896698,0.37698195381655064,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2
18,0,0,1,12.0,39.0,0,0.0,0.0,9.032307007698005,7.836764783264067,4.6913478822291435,8.77971129020447,5.594711379601839,0.0,9.636805646906495,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
36,0,4,0,11.0,50.0,0,0.001312138769281528,0.003579585632041915,10.036816674705362,9.39897529082673,5.3981627015177525,10.571342565808699,11.597027614257723,10.023800718046136,10.660051531509756,0.461174769308915,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2
36,0,1,1,18.0,31.0,1,0.08099816847032935,0.09532752343593862,8.43398982746017,8.006700845440367,3.6888794541139363,9.65509029374725,5.267858159063328,8.464425125877582,7.667704042709492,0.25840258119929027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,3,0,11.0,24.0,0,0.0,0.0,9.18799455350908,7.723690725884173,2.9444389791664403,9.367429587218957,1.791759469228055,8.739376281635323,8.806224353337448,0.6074411330751297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
24,0,4,1,15.0,61.0,0,0.0,0.0,9.326601361018174,7.878534196140362,5.062595033026967,8.875007486048396,6.6240652277998935,8.025189321890835,7.1204443723924875,0.9442521424598562,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
48,0,1,0,6.0,50.0,1,0.22773300364801702,0.24692491957926074,9.229952785104363,7.790696031174738,4.3694478524670215,9.565494159542975,7.697575346802343,9.129997619293643,7.87359778968554,0.5393722634583636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,1,0,11.0,33.0,0,0.05798871005672828,0.14849994187654703,10.108713945939092,7.961628187964,4.454347296253507,9.54043517305957,8.483843211734683,10.325022840821786,10.238100919672341,1.0171418956700455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2
36,0,2,0,15.0,51.0,1,0.17415648792752697,0.21634860882663057,10.038750694816267,6.621405651764134,4.23410650459726,10.533242221705077,9.640693195592126,10.065563884101888,9.834691090152504,0.47615343039467617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
36,0,3,1,12.25099134536833,50.0,1,0.0,0.0,9.000226563670724,8.612685172875459,5.420534999272286,11.082157933374816,10.61157260546028,9.12172771361958,9.052984561199976,0.11749410503106118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,1,0,18.0,45.0,1,0.0,0.0,8.181723252326993,7.496097345175956,3.9889840465642745,8.77971129020447,5.1647859739235145,8.196436811235028,6.186208623900494,0.43815621638161506,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36,0,4,-3,21.0,47.0,1,0.0,0.0,8.449826140423744,7.65491704784832,4.564348191467836,8.964439833539357,3.258096538021482,8.17413934342947,5.498533411854285,0.4685525769784208,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
48,0,2,0,21.0,50.0,1,0.0017824105620907187,0.005539627889274905,8.691580018001911,9.179056081936416,5.1298987149230735,10.587871447425917,9.47883962501119,8.759511722116489,9.446281681520253,0.13985063409410584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
24,0,1,0,18.0,22.0,1,0.051853244582197804,0.11119322468135877,9.421748127442822,8.775549434486189,3.258096538021482,10.165890277802454,8.390041405755754,9.479374650055481,8.266164436612492,0.38874002032549204,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,2,1,6.0,25.0,1,0.45347592104325496,0.5496779998607365,8.865026361825018,7.237059026124737,4.060443010546419,8.833754223418396,4.955827057601261,8.303752415563412,7.980080629013933,0.708907334333502,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,2,0,20.0,46.0,0,0.0,0.0,8.810750470988834,6.6293632534374485,3.4965075614664802,9.590556045830896,7.182352111885263,8.818334283552174,8.397057390176256,0.3773797132020583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
36,0,3,0,18.0,62.0,0,0.021507056284431218,0.03498676262121968,9.458813211208788,9.312987208936326,5.5134287461649825,10.003378135350923,10.097367058163812,9.373139262281274,10.588165638088736,0.45747231426671914,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2
48,0,3,1,21.0,54.0,1,0.014932946486354138,0.0,5.81422008005431,8.955448122347393,5.476463551931511,10.5200506209133,8.38776764397578,0.0,8.717872977637068,0.008974607465133524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
36,0,1,1,21.0,35.0,0,0.0,0.0,8.841455474730708,8.31898612539206,4.51085950651685,9.746599796998984,0.0,8.885302512980633,0.0,0.33964434302485697,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12,0,2,0,6.0,51.0,0,0.0,0.0,9.38381541348835,7.594381242551817,3.5263605246161616,8.268988209506656,4.060443010546419,5.7899601708972535,6.204153640518333,1.3986107026422068,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
36,0,2,0,21.0,65.0,0,0.0,0.0,7.620759006953174,7.198931240688173,4.74493212836325,9.65509029374725,0.0,7.620705086838262,0.0,0.12284752279741304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,1,1,21.0,44.0,0,0.0,0.0,9.070832297373874,7.555905093611346,5.117993812416755,10.032364379457015,2.5649493574615367,9.104757609401117,3.2188758248682006,0.3237335863015881,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
30,0,4,0,21.0,36.0,0,0.0027751457185475506,0.0,7.8625934204685315,9.195226734166134,4.624972813284271,9.65509029374725,8.414938957377482,7.813995675002791,11.406951798373779,0.15399923978936603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
36,0,1,1,6.0,44.0,0,0.0,0.0,7.610897343858175,7.934155233536322,4.465908118654584,9.130322663990151,3.828641396489095,7.655390644826152,9.06040855790643,0.19782738435421443,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
18,0,1,-1,20.0,40.0,0,0.0,0.0,8.57112061344137,8.102889134640868,4.48863636973214,9.472781556562168,6.532334292222349,8.58839695042257,8.747193183526933,0.34064139075046157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
36,0,3,2,21.0,33.0,1,0.3283932608332626,0.0,10.071794697944505,9.01517670716893,4.672828834461906,10.571342565808699,7.380879035564116,9.742731773656734,8.260061877727551,0.47424088936607045,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
24,0,2,0,21.0,39.0,1,0.1677576832334752,0.0,7.812264885120451,8.156223323194624,5.187385805840755,8.962007209588313,10.561680903832544,7.001245622069476,9.668534965089584,0.27507544175588944,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
12,0,0,1,9.0,37.0,0,0.05289992853703936,0.032106917648615695,9.032307007698005,8.694669696546992,4.0943445622221,8.17695386822578,6.431331081933479,0.0,9.46293916055762,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
36,0,3,0,19.0,31.0,1,0.08008670670556482,0.0,9.020225324675762,8.32845106681936,3.9889840465642745,9.274347501950475,6.591673732008658,8.458292083496076,9.953618088006463,0.5741243141309317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36,0,1,1,18.0,38.0,1,0.0,0.0,8.840743729898785,8.71948076085107,4.276666119016055,9.472781556562168,9.4136076932856,8.876684166614451,11.209626525978079,0.4262287114274406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,2,0,20.0,66.0,0,0.24894019038807622,0.032818800660377144,10.576000810369573,7.151485463904735,2.8903717578961645,11.264476926102367,0.0,10.588501749865884,5.13383572395314,0.4070198987944632,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2
